"lbdnum","sic3","firstyear","lastyear","mu_1977","mu_1982","mu_1987","mu_1992","mu_1997","mu_2002","emp_1977","emp_1978","emp_1979","emp_1980","emp_1981","emp_1982","emp_1983","emp_1984","emp_1985","emp_1986","emp_1987","emp_1988","emp_1989","emp_1990","emp_1991","emp_1992","emp_1993","emp_1994","emp_1995","emp_1996","emp_1997","emp_1998","emp_1999","emp_2000"
100008483318,239,1997,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,1,1
100002626249,239,1990,2000,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,14,21,30,6,10,29,37,69,2,5
100012566807,239,1992,2000,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8,1,8,7,12,4,8,1
100002132688,239,1989,1996,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,17,28,32,6,8,8,8,NA,NA,NA,NA
100011613066,239,1991,1996,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,17,33,8,1,2,NA,NA,NA,NA
100017806032,239,1985,1989,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,17,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100002220335,239,1994,1997,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,0,NA,NA,NA
100005550062,239,1997,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,13,48,49
100014809715,239,1977,1979,0,0,NA,NA,NA,NA,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100021035845,239,1998,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,8
100006673730,239,1989,1991,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
100009343006,239,1999,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1
100020174491,239,1995,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,9,13,2,1
100009749875,239,1990,1994,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,6,13,4,NA,NA,NA,NA,NA,NA
100001250664,239,1983,1986,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100004462763,239,1977,1982,0,0,NA,NA,NA,NA,3,7,17,18,13,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100009161823,239,1990,2000,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,40,21,4,1,4,7,14,6,8,6
100013865991,239,1999,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3
100005622779,239,1998,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3
100019751998,239,1992,1994,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,7,NA,NA,NA,NA,NA,NA
100000212067,239,2000,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
100009574143,239,1998,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,20,21
100015483844,239,2000,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
100017589697,239,1982,1989,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,9,2,1,6,14,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100011398834,239,1977,1978,0,0,NA,NA,NA,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100005069382,239,1977,1978,0,0,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100012385918,239,1985,1989,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,5,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100005013455,239,1979,1980,NA,0,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100013119480,239,1977,1991,0,0,0,0,NA,NA,14,26,1,24,40,17,15,40,98,28,52,28,12,21,27,NA,NA,NA,NA,NA,NA,NA,NA,NA
100020240288,239,1992,1994,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8,4,NA,NA,NA,NA,NA,NA
100006047117,239,1995,1997,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA
100011223628,239,1998,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,5
100016035759,239,1977,1990,0,0,0,0,NA,NA,8,19,27,26,19,12,12,3,4,13,29,37,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100004253881,239,1977,2000,0,0,0,0,0,0,22,21,8,10,13,48,31,38,19,10,8,30,42,52,72,78,95,21,30,34,17,4,3,4
100006493089,239,1993,1994,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA
100002376488,239,1977,1995,0,0,0,0,0,NA,15,36,77,15,15,50,84,76,85,143,158,134,39,67,73,12,17,19,0,NA,NA,NA,NA,NA
100018530856,239,1977,1981,0,0,NA,NA,NA,NA,3,2,9,13,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100012179687,239,1977,1995,0,0,0,0,0,NA,16,32,100,127,89,77,48,53,63,142,262,149,53,45,14,11,6,5,7,NA,NA,NA,NA,NA
100017668448,239,1982,2000,NA,0,0,0,0,0,NA,NA,NA,NA,NA,13,3,32,42,13,4,26,34,29,7,4,5,8,6,8,4,8,7,8
100017891925,239,1999,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3
100002679788,239,1993,1999,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,2,13,15,11,NA
100006492823,239,1993,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,8,1,10,14,18,5
100011624820,239,1977,1991,0,0,0,0,NA,NA,6,11,21,6,6,16,32,19,9,14,26,30,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
100014137309,239,1994,1999,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,8,5,12,5,9,NA
100011981293,239,1977,1978,0,0,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100006532981,239,1992,1993,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA
100008917932,239,1991,1992,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA
100007601109,239,1981,1986,NA,0,0,NA,NA,NA,NA,NA,NA,NA,4,11,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100017148575,239,1989,1990,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100003691617,239,1992,1995,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,7,4,NA,NA,NA,NA,NA
100013128925,239,1992,2000,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,11,13,8,6,3,6,12
100003796993,239,1994,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6,4,13,25,29,9
100000351646,239,1982,1991,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,10,15,17,11,18,10,13,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
100002028282,239,2000,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
100015403100,239,1997,1998,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA
100018882625,239,1994,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,17,20,10,14,24,22
100006915037,239,2000,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
100002314807,239,1977,1982,0,0,NA,NA,NA,NA,7,21,47,11,9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100012195807,239,1977,1988,0,0,0,0,NA,NA,12,10,33,40,28,29,38,39,48,31,16,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100003796308,239,1982,1989,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,3,13,8,5,12,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100008625809,239,1995,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,8,8,30,10
100000902622,239,1986,1990,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7,12,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100004619806,239,1987,1993,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,10,11,22,2,4,3,NA,NA,NA,NA,NA,NA,NA
100001345581,239,1995,1997,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,4,NA,NA,NA
100016391525,239,1978,1992,NA,0,0,0,NA,NA,NA,0,31,48,9,9,2,18,9,14,34,5,12,8,16,18,NA,NA,NA,NA,NA,NA,NA,NA
100010118937,239,1992,1993,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA
100006222813,239,1977,1990,0,0,0,0,NA,NA,6,15,1,22,52,19,15,4,2,9,1,4,7,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100005600503,239,1999,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
100007183507,239,1998,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,8
100001568393,239,1993,1996,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,2,1,NA,NA,NA,NA
100005834807,239,1997,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,13,10,3
100008517390,239,1983,1991,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3,14,8,12,1,8,1,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
100016546011,239,1977,2000,0,0,0,0,0,0,20,39,1,9,35,6,11,3,41,25,54,9,6,29,7,26,27,10,5,3,5,9,11,21
100010361198,239,1977,1977,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100005878358,239,1977,1979,0,0,NA,NA,NA,NA,1,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100005235446,239,1995,1998,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,10,NA,NA
100012506051,239,1977,1993,1,0,0,0,0,NA,14,27,62,70,19,4,13,37,32,16,4,15,5,4,2,2,4,NA,NA,NA,NA,NA,NA,NA
100000042470,239,1984,1988,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,10,12,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100006707413,239,1988,1990,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100002706858,239,1994,1999,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,12,6,1,3,NA
100000902729,239,1990,1995,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,1,2,1,2,NA,NA,NA,NA,NA
100000784540,239,1993,1995,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,0,NA,NA,NA,NA,NA
100010234923,239,1999,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
100005204820,239,1977,2000,0,0,0,0,0,0,22,15,71,8,11,19,43,12,27,65,120,127,115,90,115,88,18,7,5,9,5,1,1,2
100002422410,239,1997,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,3
100011946650,239,1998,1999,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA
100011443430,239,1977,1988,0,0,0,0,NA,NA,2,12,1,16,2,6,7,15,39,44,38,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100006953693,239,1991,1996,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9,4,6,1,1,NA,NA,NA,NA
100003709978,239,1990,1994,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,7,12,10,1,NA,NA,NA,NA,NA,NA
100018538678,239,1977,1983,0,0,0,NA,NA,NA,7,6,20,21,43,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100017834291,239,1983,1984,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100003224140,239,1987,1998,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,16,26,23,49,41,73,16,22,47,35,4,NA,NA
100003956819,239,1992,1995,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,5,2,NA,NA,NA,NA,NA
100006217552,239,1988,1995,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,15,27,6,4,1,2,1,NA,NA,NA,NA,NA
100002867733,239,1977,1992,0,0,0,0,NA,NA,7,18,1,29,21,50,56,49,56,67,60,47,44,70,21,17,NA,NA,NA,NA,NA,NA,NA,NA
100020395934,239,1977,1986,1,1,1,NA,NA,NA,9,13,22,26,28,46,63,89,53,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100003181199,239,1977,1983,0,0,0,NA,NA,NA,1,1,12,3,4,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100003000653,239,1993,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,1,10,14,2,1
100007436566,239,1979,1985,NA,0,0,NA,NA,NA,NA,NA,1,11,11,8,2,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100011528813,239,1996,1998,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,6,NA,NA
100006659893,239,1995,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,4,8,14,4
100018485675,239,1980,1981,NA,0,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100003801168,239,1995,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,10,10,8,15
100004017888,239,1983,1986,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100015808974,239,1986,1990,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,10,10,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100016715178,239,1977,1985,0,0,0,NA,NA,NA,4,11,37,7,2,8,4,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100015793890,239,1999,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
100008869398,239,1977,1986,0,0,1,NA,NA,NA,8,8,14,4,1,11,7,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100002740707,239,1982,1983,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100008305648,239,1977,1996,0,0,0,0,0,NA,4,3,47,88,16,4,3,14,25,45,6,19,28,19,30,63,74,9,6,5,NA,NA,NA,NA
100003193606,239,1977,1993,1,0,0,0,0,NA,16,5,17,44,12,44,38,39,34,2,4,3,10,9,27,3,6,NA,NA,NA,NA,NA,NA,NA
100008938604,239,1996,1998,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,2,NA,NA
100000158265,239,1982,1985,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100004946949,239,1988,1995,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,9,4,5,3,4,3,NA,NA,NA,NA,NA
100019532869,239,1994,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,8,12,16,17
100013069534,239,1977,1977,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100005000282,239,1987,2000,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,32,10,1,17,4,8,19,25,12,12,10,10
100012473436,239,1989,1996,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,13,21,4,8,12,4,1,NA,NA,NA,NA
100013137037,239,1985,1988,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100008896410,239,1981,1983,NA,0,0,NA,NA,NA,NA,NA,NA,NA,3,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100009910549,239,1992,1995,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8,3,5,NA,NA,NA,NA,NA
100000532604,239,1999,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
100007737160,239,1977,1989,0,0,0,0,NA,NA,2,7,40,47,13,15,16,10,8,9,7,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100010024765,239,1999,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
100016947601,239,1993,1998,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8,9,7,8,3,NA,NA
100007589900,239,1981,1982,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100015762634,239,1994,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,19,40,34,15,2,3
100002096183,239,1993,1995,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,4,NA,NA,NA,NA,NA
100018073831,239,1989,2000,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,51,140,148,74,11,11,6,25,54,6,3
100010977381,239,1998,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
100000053124,239,1977,2000,0,0,0,0,0,0,19,6,1,49,79,83,55,34,20,19,6,8,25,55,11,5,3,1,4,4,13,3,6,8
100000686656,239,1977,1983,0,0,0,NA,NA,NA,6,14,26,37,59,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100017004214,239,1989,1996,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,11,3,2,6,4,1,NA,NA,NA,NA
100012026498,239,1977,1997,0,0,0,0,0,NA,18,30,43,6,6,50,11,7,21,61,7,21,30,47,9,23,44,16,5,3,2,NA,NA,NA
100019787374,239,1999,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
100015642815,239,1987,1989,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100001778473,239,1977,1981,0,0,NA,NA,NA,NA,1,2,9,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100018638058,239,1977,1998,0,0,1,1,1,0,9,64,1,31,26,5,37,23,32,31,4,19,22,8,22,17,20,1,5,7,9,10,NA,NA
100015918400,239,1999,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
100001948437,239,1988,1996,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,14,38,103,196,222,55,24,14,NA,NA,NA,NA
100010103978,239,1993,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10,9,11,5,2,5,10
100009843525,239,1977,1986,0,0,0,NA,NA,NA,9,21,11,22,19,4,2,1,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100015641822,239,1980,2000,NA,0,0,0,0,0,NA,NA,NA,1,16,45,13,4,6,10,1,19,34,43,9,3,2,1,12,17,27,30,23,44
100020543775,239,1981,1983,NA,0,0,NA,NA,NA,NA,NA,NA,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100014563514,239,1980,1990,NA,1,1,0,NA,NA,NA,NA,NA,12,3,5,8,12,5,7,12,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100001097304,239,1998,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2
